ensemble_member,epoch,objective
0,2087,-431.8125
0,2088,-431.8125
0,2089,-431.8125
0,2090,-431.8125
0,2091,-431.8125
0,2092,-431.8125
0,2093,-431.8125305175781
0,2094,-431.8125305175781
0,2095,-431.81256103515625
0,2096,-431.81256103515625
0,2097,-431.8125915527344
0,2098,-431.8126525878906
0,2099,-431.81268310546875
0,2100,-431.81268310546875
0,2101,-431.81268310546875
0,2102,-431.8127136230469
0,2103,-431.812744140625
0,2104,-431.812744140625
0,2105,-431.812744140625
0,2106,-431.812744140625
0,2107,-431.812744140625
0,2108,-431.8127746582031
0,2109,-431.81280517578125
0,2110,-431.81280517578125
0,2111,-431.81280517578125
0,2112,-431.8128967285156
0,2113,-431.8128967285156
0,2114,-431.8128967285156
0,2115,-431.8128967285156
0,2116,-431.8129577636719
0,2117,-431.8129577636719
0,2118,-431.8129577636719
0,2119,-431.8129577636719
0,2120,-431.8129577636719
0,2121,-431.8129577636719
0,2122,-431.8130187988281
0,2123,-431.8130187988281
0,2124,-431.8130187988281
0,2125,-431.8130187988281
0,2126,-431.81304931640625
0,2127,-431.8131103515625
0,2128,-431.8131103515625
0,2129,-431.8131408691406
0,2130,-431.81317138671875
0,2131,-431.81317138671875
0,2132,-431.8132019042969
0,2133,-431.8132019042969
0,2134,-431.8132019042969
0,2135,-431.8132019042969
0,2136,-431.8132019042969
0,2137,-431.813232421875
0,2138,-431.813232421875
0,2139,-431.813232421875
0,2140,-431.8132629394531
0,2141,-431.81329345703125
0,2142,-431.81329345703125
0,2143,-431.8133544921875
0,2144,-431.8133850097656
0,2145,-431.8133850097656
0,2146,-431.81341552734375
0,2147,-431.81341552734375
0,2148,-431.81341552734375
0,2149,-431.81341552734375
0,2150,-431.81341552734375
0,2151,-431.81341552734375
0,2152,-431.8134460449219
0,2153,-431.8134765625
0,2154,-431.8134765625
0,2155,-431.8135070800781
0,2156,-431.8135070800781
0,2157,-431.81353759765625
0,2158,-431.8135986328125
0,2159,-431.8135986328125
0,2160,-431.8136291503906
0,2161,-431.8136291503906
0,2162,-431.8136291503906
0,2163,-431.81365966796875
0,2164,-431.81365966796875
0,2165,-431.81365966796875
0,2166,-431.81365966796875
0,2167,-431.81365966796875
0,2168,-431.813720703125
0,2169,-431.813720703125
0,2170,-431.813720703125
0,2171,-431.8138122558594
0,2172,-431.8138122558594
0,2173,-431.8138122558594
0,2174,-431.8138427734375
0,2175,-431.8138427734375
0,2176,-431.8138427734375
0,2177,-431.8138732910156
0,2178,-431.8138732910156
0,2179,-431.8138732910156
0,2180,-431.8138732910156
0,2181,-431.8138732910156
0,2182,-431.8139343261719
0,2183,-431.8139343261719
0,2184,-431.8139343261719
0,2185,-431.81396484375
0,2186,-431.81396484375
0,2187,-431.8139953613281
0,2188,-431.8139953613281
0,2189,-431.8139953613281
0,2190,-431.8140869140625
0,2191,-431.8140869140625
0,2192,-431.8141174316406
0,2193,-431.8141174316406
0,2194,-431.8141174316406
0,2195,-431.8141174316406
0,2196,-431.8141174316406
0,2197,-431.81414794921875
0,2198,-431.81414794921875
0,2199,-431.81414794921875
0,2200,-431.8141784667969
0,2201,-431.814208984375
0,2202,-431.814208984375
0,2203,-431.81427001953125
0,2204,-431.8143005371094
0,2205,-431.8143005371094
0,2206,-431.8143310546875
0,2207,-431.8143310546875
0,2208,-431.8143615722656
0,2209,-431.8143615722656
0,2210,-431.8143615722656
0,2211,-431.8143615722656
0,2212,-431.8143615722656
0,2213,-431.8143615722656
0,2214,-431.8144226074219
0,2215,-431.8144226074219
0,2216,-431.8144226074219
0,2217,-431.8144226074219
0,2218,-431.814453125
0,2219,-431.81451416015625
0,2220,-431.81451416015625
0,2221,-431.8145751953125
0,2222,-431.8145751953125
0,2223,-431.8145751953125
0,2224,-431.8145751953125
0,2225,-431.8145751953125
0,2226,-431.8145751953125
0,2227,-431.8146057128906
0,2228,-431.8146057128906
0,2229,-431.81463623046875
0,2230,-431.81463623046875
0,2231,-431.81463623046875
0,2232,-431.81463623046875
0,2233,-431.8147277832031
0,2234,-431.8147277832031
0,2235,-431.8147277832031
0,2236,-431.81475830078125
0,2237,-431.81475830078125
0,2238,-431.8147888183594
0,2239,-431.8148193359375
0,2240,-431.8148193359375
0,2241,-431.8148193359375
0,2242,-431.8148193359375
0,2243,-431.8148193359375
0,2244,-431.8148498535156
0,2245,-431.8148498535156
0,2246,-431.81488037109375
0,2247,-431.81488037109375
0,2248,-431.81488037109375
0,2249,-431.8149719238281
0,2250,-431.8149719238281
0,2251,-431.81500244140625
0,2252,-431.81500244140625
0,2253,-431.81500244140625
0,2254,-431.8150329589844
0,2255,-431.8150329589844
0,2256,-431.8150329589844
0,2257,-431.8150329589844
0,2258,-431.8150634765625
0,2259,-431.8150634765625
0,2260,-431.8150939941406
0,2261,-431.8150939941406
0,2262,-431.8150939941406
0,2263,-431.81512451171875
0,2264,-431.81512451171875
0,2265,-431.8152160644531
0,2266,-431.8152160644531
0,2267,-431.8152160644531
0,2268,-431.8152160644531
0,2269,-431.81524658203125
0,2270,-431.8152770996094
0,2271,-431.8152770996094
0,2272,-431.8152770996094
0,2273,-431.8152770996094
0,2274,-431.8152770996094
0,2275,-431.8152770996094
0,2276,-431.8153076171875
0,2277,-431.8153381347656
0,2278,-431.8153381347656
0,2279,-431.8153381347656
0,2280,-431.8154296875
0,2281,-431.8154296875
0,2282,-431.8154296875
0,2283,-431.8154602050781
0,2284,-431.8154602050781
0,2285,-431.81549072265625
0,2286,-431.81549072265625
0,2287,-431.81549072265625
0,2288,-431.81549072265625
0,2289,-431.81549072265625
0,2290,-431.81549072265625
0,2291,-431.8155212402344
0,2292,-431.8155517578125
0,2293,-431.8155517578125
0,2294,-431.8155822753906
0,2295,-431.8155822753906
0,2296,-431.81561279296875
0,2297,-431.81561279296875
0,2298,-431.815673828125
0,2299,-431.8157043457031
0,2300,-431.8157043457031
0,2301,-431.8157043457031
0,2302,-431.81573486328125
0,2303,-431.81573486328125
0,2304,-431.81573486328125
0,2305,-431.81573486328125
0,2306,-431.81573486328125
0,2307,-431.8157653808594
0,2308,-431.8157653808594
0,2309,-431.8157958984375
0,2310,-431.8158264160156
0,2311,-431.8158264160156
0,2312,-431.8158264160156
0,2313,-431.8158264160156
0,2314,-431.8158874511719
0,2315,-431.81591796875
0,2316,-431.81591796875
0,2317,-431.8159484863281
0,2318,-431.8159484863281
0,2319,-431.8159484863281
0,2320,-431.8159484863281
0,2321,-431.81597900390625
0,2322,-431.81597900390625
0,2323,-431.81597900390625
0,2324,-431.8160095214844
0,2325,-431.8160095214844
0,2326,-431.8160400390625
0,2327,-431.8160705566406
0,2328,-431.8160705566406
0,2329,-431.8161315917969
0,2330,-431.8161315917969
0,2331,-431.8161315917969
0,2332,-431.8161315917969
0,2333,-431.8161926269531
0,2334,-431.8161926269531
0,2335,-431.8161926269531
0,2336,-431.8161926269531
0,2337,-431.8161926269531
0,2338,-431.8161926269531
0,2339,-431.81622314453125
0,2340,-431.81622314453125
0,2341,-431.8162536621094
0,2342,-431.8162536621094
0,2343,-431.8162841796875
0,2344,-431.81634521484375
0,2345,-431.81634521484375
0,2346,-431.81634521484375
0,2347,-431.8163757324219
0,2348,-431.8163757324219
0,2349,-431.81640625
0,2350,-431.81640625
0,2351,-431.8164367675781
0,2352,-431.8164367675781
0,2353,-431.8164367675781
0,2354,-431.8164367675781
0,2355,-431.8164367675781
0,2356,-431.81646728515625
0,2357,-431.81646728515625
0,2358,-431.8164978027344
0,2359,-431.8164978027344
0,2360,-431.8165283203125
0,2361,-431.8165283203125
0,2362,-431.8165283203125
0,2363,-431.8165283203125
0,2364,-431.8166198730469
0,2365,-431.816650390625
0,2366,-431.816650390625
0,2367,-431.816650390625
0,2368,-431.816650390625
0,2369,-431.816650390625
0,2370,-431.8166809082031
0,2371,-431.8166809082031
0,2372,-431.8166809082031
0,2373,-431.81671142578125
0,2374,-431.8167419433594
0,2375,-431.8167419433594
0,2376,-431.8167419433594
0,2377,-431.8168029785156
0,2378,-431.81683349609375
0,2379,-431.81683349609375
0,2380,-431.81683349609375
0,2381,-431.8168640136719
0,2382,-431.8168640136719
0,2383,-431.81689453125
0,2384,-431.81689453125
0,2385,-431.81689453125
0,2386,-431.81689453125
0,2387,-431.81689453125
0,2388,-431.81689453125
0,2389,-431.81689453125
0,2390,-431.81695556640625
0,2391,-431.81695556640625
0,2392,-431.81695556640625
0,2393,-431.8169860839844
0,2394,-431.8170471191406
0,2395,-431.8170471191406
0,2396,-431.81707763671875
0,2397,-431.8171081542969
0,2398,-431.8171081542969
0,2399,-431.8171081542969
0,2400,-431.8171081542969
0,2401,-431.8171081542969
0,2402,-431.8171081542969
0,2403,-431.8171081542969
0,2404,-431.817138671875
0,2405,-431.8171691894531
0,2406,-431.8171691894531
0,2407,-431.8171691894531
0,2408,-431.81719970703125
0,2409,-431.8172607421875
0,2410,-431.8172607421875
0,2411,-431.8172607421875
0,2412,-431.8172607421875
0,2413,-431.8172607421875
0,2414,-431.8172912597656
0,2415,-431.8172912597656
0,2416,-431.8172912597656
0,2417,-431.81732177734375
0,2418,-431.81732177734375
0,2419,-431.8173522949219
0,2420,-431.8173522949219
0,2421,-431.8173828125
0,2422,-431.8173828125
0,2423,-431.81744384765625
0,2424,-431.81744384765625
0,2425,-431.81744384765625
0,2426,-431.8175048828125
0,2427,-431.8175354003906
0,2428,-431.8175048828125
0,2429,-431.8175048828125
0,2430,-431.8175354003906
0,2431,-431.8175354003906
0,2432,-431.8175354003906
0,2433,-431.8175354003906
0,2434,-431.8175354003906
0,2435,-431.8175354003906
0,2436,-431.8175354003906
0,2437,-431.81756591796875
0,2438,-431.81756591796875
0,2439,-431.8175964355469
0,2440,-431.817626953125
0,2441,-431.8176574707031
0,2442,-431.8177490234375
0,2443,-431.8177490234375
0,2444,-431.8177795410156
0,2445,-431.8177490234375
0,2446,-431.81781005859375
0,2447,-431.81781005859375
0,2448,-431.81781005859375
0,2449,-431.81781005859375
0,2450,-431.81781005859375
0,2451,-431.81781005859375
0,2452,-431.81781005859375
0,2453,-431.81781005859375
0,2454,-431.81781005859375
0,2455,-431.81787109375
0,2456,-431.81787109375
0,2457,-431.81787109375
0,2458,-431.8179626464844
0,2459,-431.8179626464844
0,2460,-431.8179931640625
0,2461,-431.8180236816406
0,2462,-431.8180236816406
0,2463,-431.8180236816406
0,2464,-431.8180236816406
0,2465,-431.8180236816406
0,2466,-431.81805419921875
0,2467,-431.81805419921875
0,2468,-431.81805419921875
0,2469,-431.8180847167969
0,2470,-431.8180847167969
0,2471,-431.818115234375
0,2472,-431.818115234375
0,2473,-431.8181457519531
0,2474,-431.8181457519531
0,2475,-431.8182067871094
0,2476,-431.8182067871094
0,2477,-431.8182373046875
0,2478,-431.8182373046875
0,2479,-431.8182373046875
0,2480,-431.8182678222656
0,2481,-431.8182678222656
0,2482,-431.8182678222656
0,2483,-431.8182678222656
0,2484,-431.81829833984375
0,2485,-431.81829833984375
0,2486,-431.818359375
0,2487,-431.818359375
0,2488,-431.818359375
0,2489,-431.81842041015625
0,2490,-431.8184509277344
0,2491,-431.8184509277344
0,2492,-431.8184509277344
0,2493,-431.8184814453125
0,2494,-431.8185119628906
0,2495,-431.8185119628906
0,2496,-431.8185119628906
0,2497,-431.8185119628906
0,2498,-431.8185119628906
0,2499,-431.8185119628906
0,2500,-431.81854248046875
0,2501,-431.8185729980469
0,2502,-431.8185729980469
0,2503,-431.818603515625
0,2504,-431.81866455078125
0,2505,-431.81866455078125
0,2506,-431.81866455078125
0,2507,-431.8187255859375
0,2508,-431.8186950683594
0,2509,-431.8187255859375
0,2510,-431.8187255859375
0,2511,-431.8187255859375
0,2512,-431.8187255859375
0,2513,-431.8187255859375
0,2514,-431.8187561035156
0,2515,-431.81878662109375
0,2516,-431.8187561035156
0,2517,-431.81878662109375
0,2518,-431.81878662109375
0,2519,-431.81878662109375
0,2520,-431.81878662109375
0,2521,-431.81878662109375
0,2522,-431.81878662109375
0,2523,-431.8187561035156
0,2524,-431.8187255859375
0,2525,-431.8187255859375
0,2526,-431.8187255859375
0,2527,-431.81878662109375
0,2528,-431.81878662109375
0,2529,-431.8188781738281
0,2530,-431.8189392089844
0,2531,-431.8189697265625
0,2532,-431.8190002441406
0,2533,-431.81903076171875
0,2534,-431.8190612792969
0,2535,-431.8190612792969
0,2536,-431.8190612792969
0,2537,-431.8190612792969
0,2538,-431.8190612792969
0,2539,-431.8190612792969
0,2540,-431.8190612792969
0,2541,-431.81915283203125
0,2542,-431.8191833496094
0,2543,-431.8191833496094
0,2544,-431.8191833496094
0,2545,-431.8192138671875
0,2546,-431.8192138671875
0,2547,-431.8192443847656
0,2548,-431.81927490234375
0,2549,-431.81927490234375
0,2550,-431.81927490234375
0,2551,-431.81927490234375
0,2552,-431.81927490234375
0,2553,-431.8193664550781
0,2554,-431.8193664550781
0,2555,-431.8193664550781
0,2556,-431.8194274902344
0,2557,-431.8194274902344
0,2558,-431.8194274902344
0,2559,-431.8194274902344
0,2560,-431.8194274902344
0,2561,-431.8194274902344
0,2562,-431.8194580078125
0,2563,-431.8194885253906
0,2564,-431.8194885253906
0,2565,-431.8194885253906
0,2566,-431.81951904296875
0,2567,-431.81951904296875
0,2568,-431.819580078125
0,2569,-431.819580078125
0,2570,-431.81964111328125
0,2571,-431.81964111328125
0,2572,-431.81964111328125
0,2573,-431.81964111328125
0,2574,-431.81964111328125
0,2575,-431.81964111328125
0,2576,-431.8196716308594
0,2577,-431.8197021484375
0,2578,-431.8197021484375
0,2579,-431.8197021484375
0,2580,-431.8197326660156
0,2581,-431.81976318359375
0,2582,-431.81976318359375
0,2583,-431.81976318359375
0,2584,-431.8198547363281
0,2585,-431.8198547363281
0,2586,-431.8198547363281
0,2587,-431.8198547363281
0,2588,-431.8198547363281
0,2589,-431.8198547363281
0,2590,-431.8198547363281
0,2591,-431.81988525390625
0,2592,-431.8198547363281
0,2593,-431.81988525390625
0,2594,-431.81988525390625
0,2595,-431.81988525390625
0,2596,-431.8199157714844
0,2597,-431.8199157714844
0,2598,-431.8199462890625
0,2599,-431.8199768066406
0,2600,-431.820068359375
0,2601,-431.820068359375
0,2602,-431.8200988769531
0,2603,-431.8200988769531
0,2604,-431.8200988769531
0,2605,-431.82012939453125
0,2606,-431.82012939453125
0,2607,-431.82012939453125
0,2608,-431.82012939453125
0,2609,-431.8201904296875
0,2610,-431.8201599121094
0,2611,-431.8201904296875
0,2612,-431.8201904296875
0,2613,-431.8202209472656
0,2614,-431.8202819824219
0,2615,-431.8202819824219
0,2616,-431.8203430175781
0,2617,-431.8203430175781
0,2618,-431.8203430175781
0,2619,-431.8203430175781
0,2620,-431.8203430175781
0,2621,-431.8203430175781
0,2622,-431.82037353515625
0,2623,-431.8204040527344
0,2624,-431.8204040527344
0,2625,-431.8204040527344
0,2626,-431.82049560546875
0,2627,-431.82049560546875
0,2628,-431.82049560546875
0,2629,-431.820556640625
0,2630,-431.820556640625
0,2631,-431.820556640625
0,2632,-431.8205871582031
0,2633,-431.8205871582031
0,2634,-431.8205871582031
0,2635,-431.8205871582031
0,2636,-431.82061767578125
0,2637,-431.8205871582031
0,2638,-431.82061767578125
0,2639,-431.82061767578125
0,2640,-431.82061767578125
0,2641,-431.8206481933594
0,2642,-431.82061767578125
0,2643,-431.82061767578125
0,2644,-431.82061767578125
0,2645,-431.8205871582031
0,2646,-431.8205871582031
0,2647,-431.8205871582031
0,2648,-431.8205871582031
0,2649,-431.82061767578125
0,2650,-431.8206787109375
0,2651,-431.82073974609375
0,2652,-431.82080078125
0,2653,-431.8208312988281
0,2654,-431.8208923339844
0,2655,-431.8208923339844
0,2656,-431.8209533691406
0,2657,-431.82098388671875
0,2658,-431.8209533691406
0,2659,-431.82098388671875
0,2660,-431.82098388671875
0,2661,-431.82098388671875
0,2662,-431.821044921875
0,2663,-431.821044921875
0,2664,-431.821044921875
0,2665,-431.821044921875
0,2666,-431.8210754394531
0,2667,-431.82110595703125
0,2668,-431.82110595703125
0,2669,-431.8211975097656
0,2670,-431.8211975097656
0,2671,-431.82122802734375
0,2672,-431.82122802734375
0,2673,-431.8212585449219
0,2674,-431.8212585449219
0,2675,-431.8212585449219
0,2676,-431.8212585449219
0,2677,-431.8212585449219
0,2678,-431.8212890625
0,2679,-431.8213195800781
0,2680,-431.8213195800781
0,2681,-431.82135009765625
0,2682,-431.82135009765625
0,2683,-431.8214111328125
0,2684,-431.8214416503906
0,2685,-431.82147216796875
0,2686,-431.82147216796875
0,2687,-431.8215026855469
0,2688,-431.8215026855469
0,2689,-431.8215026855469
0,2690,-431.8215026855469
0,2691,-431.821533203125
0,2692,-431.821533203125
0,2693,-431.821533203125
0,2694,-431.8215637207031
0,2695,-431.82159423828125
0,2696,-431.82159423828125
0,2697,-431.8216552734375
0,2698,-431.8216857910156
0,2699,-431.8216857910156
0,2700,-431.8216857910156
0,2701,-431.82171630859375
0,2702,-431.82171630859375
0,2703,-431.82171630859375
0,2704,-431.82171630859375
0,2705,-431.82171630859375
0,2706,-431.82171630859375
0,2707,-431.82171630859375
0,2708,-431.82171630859375
0,2709,-431.82171630859375
0,2710,-431.82171630859375
0,2711,-431.82171630859375
0,2712,-431.82171630859375
0,2713,-431.82171630859375
0,2714,-431.82171630859375
0,2715,-431.8217468261719
0,2716,-431.8218078613281
0,2717,-431.8218994140625
0,2718,-431.82196044921875
0,2719,-431.8219909667969
0,2720,-431.822021484375
0,2721,-431.8220520019531
0,2722,-431.8221130371094
0,2723,-431.8220520019531
0,2724,-431.8220520019531
0,2725,-431.8221130371094
0,2726,-431.8221130371094
0,2727,-431.8221130371094
0,2728,-431.8221435546875
0,2729,-431.8221740722656
0,2730,-431.8221740722656
0,2731,-431.8221740722656
0,2732,-431.8222351074219
0,2733,-431.8222351074219
0,2734,-431.822265625
0,2735,-431.8222961425781
0,2736,-431.8222961425781
0,2737,-431.8222961425781
0,2738,-431.8223876953125
0,2739,-431.8223876953125
0,2740,-431.8223876953125
0,2741,-431.8223876953125
0,2742,-431.8224182128906
0,2743,-431.8224182128906
0,2744,-431.8224182128906
0,2745,-431.82244873046875
0,2746,-431.82244873046875
0,2747,-431.822509765625
0,2748,-431.822509765625
0,2749,-431.822509765625
0,2750,-431.82257080078125
0,2751,-431.8226013183594
0,2752,-431.8226318359375
0,2753,-431.8226623535156
0,2754,-431.8226623535156
0,2755,-431.8226623535156
0,2756,-431.8226623535156
0,2757,-431.8226623535156
0,2758,-431.82269287109375
0,2759,-431.8226623535156
0,2760,-431.8227233886719
0,2761,-431.8227233886719
0,2762,-431.82275390625
0,2763,-431.82281494140625
0,2764,-431.82281494140625
0,2765,-431.8228454589844
0,2766,-431.8228454589844
0,2767,-431.8228759765625
0,2768,-431.8228759765625
0,2769,-431.8228759765625
0,2770,-431.8228759765625
0,2771,-431.8228759765625
0,2772,-431.8228759765625
0,2773,-431.8228759765625
0,2774,-431.8228759765625
0,2775,-431.8229064941406
0,2776,-431.8229064941406
0,2777,-431.8228759765625
0,2778,-431.8228759765625
0,2779,-431.8228759765625
0,2780,-431.8228759765625
0,2781,-431.8228759765625
0,2782,-431.8228759765625
0,2783,-431.8228759765625
0,2784,-431.8229064941406
0,2785,-431.8229675292969
0,2786,-431.82305908203125
0,2787,-431.8231201171875
0,2788,-431.8231506347656
0,2789,-431.82318115234375
0,2790,-431.8232727050781
0,2791,-431.8232727050781
0,2792,-431.8232116699219
0,2793,-431.8232116699219
0,2794,-431.8232727050781
0,2795,-431.8232116699219
0,2796,-431.82330322265625
0,2797,-431.82330322265625
0,2798,-431.8233337402344
0,2799,-431.8233337402344
0,2800,-431.8233337402344
0,2801,-431.8233642578125
0,2802,-431.8233947753906
0,2803,-431.82342529296875
0,2804,-431.82342529296875
0,2805,-431.823486328125
0,2806,-431.8235168457031
0,2807,-431.8235168457031
0,2808,-431.8235168457031
0,2809,-431.8235168457031
0,2810,-431.8235778808594
0,2811,-431.8235778808594
0,2812,-431.8235778808594
0,2813,-431.8235778808594
0,2814,-431.8235778808594
0,2815,-431.8235778808594
0,2816,-431.8236083984375
0,2817,-431.8236389160156
0,2818,-431.8236389160156
0,2819,-431.82366943359375
0,2820,-431.82373046875
0,2821,-431.82373046875
0,2822,-431.82373046875
0,2823,-431.82379150390625
0,2824,-431.82379150390625
0,2825,-431.82379150390625
0,2826,-431.82379150390625
0,2827,-431.82379150390625
0,2828,-431.82379150390625
0,2829,-431.8238220214844
0,2830,-431.8238525390625
0,2831,-431.8238525390625
0,2832,-431.8238525390625
0,2833,-431.8238830566406
0,2834,-431.82391357421875
0,2835,-431.82391357421875
0,2836,-431.82391357421875
0,2837,-431.8240051269531
0,2838,-431.8240051269531
0,2839,-431.8240051269531
0,2840,-431.82403564453125
0,2841,-431.82403564453125
0,2842,-431.82403564453125
0,2843,-431.82403564453125
0,2844,-431.82403564453125
0,2845,-431.8240661621094
0,2846,-431.8240661621094
0,2847,-431.8240661621094
0,2848,-431.8240661621094
0,2849,-431.8240661621094
0,2850,-431.8240661621094
0,2851,-431.8240661621094
0,2852,-431.8240661621094
0,2853,-431.82403564453125
0,2854,-431.82403564453125
0,2855,-431.82403564453125
0,2856,-431.82403564453125
0,2857,-431.82403564453125
0,2858,-431.82403564453125
0,2859,-431.8240661621094
0,2860,-431.8241271972656
0,2861,-431.82421875
0,2862,-431.8242492675781
0,2863,-431.82427978515625
0,2864,-431.8243103027344
0,2865,-431.8243408203125
0,2866,-431.8244323730469
0,2867,-431.8244323730469
0,2868,-431.8244323730469
0,2869,-431.8244323730469
0,2870,-431.8243713378906
0,2871,-431.8244323730469
0,2872,-431.8244323730469
0,2873,-431.8244934082031
0,2874,-431.8244934082031
0,2875,-431.8244934082031
0,2876,-431.8244934082031
0,2877,-431.82452392578125
0,2878,-431.8245544433594
0,2879,-431.8245544433594
0,2880,-431.8245544433594
0,2881,-431.8245849609375
0,2882,-431.82464599609375
0,2883,-431.82464599609375
0,2884,-431.82464599609375
0,2885,-431.8246765136719
0,2886,-431.82470703125
0,2887,-431.82470703125
0,2888,-431.82470703125
0,2889,-431.82470703125
0,2890,-431.8247375488281
0,2891,-431.8247375488281
0,2892,-431.8247375488281
0,2893,-431.82476806640625
0,2894,-431.82476806640625
0,2895,-431.82476806640625
0,2896,-431.8248291015625
0,2897,-431.8248291015625
0,2898,-431.8248291015625
0,2899,-431.82489013671875
0,2900,-431.8249206542969
0,2901,-431.8249206542969
0,2902,-431.8249206542969
0,2903,-431.824951171875
0,2904,-431.824951171875
0,2905,-431.824951171875
0,2906,-431.824951171875
0,2907,-431.824951171875
0,2908,-431.8249816894531
0,2909,-431.8249816894531
0,2910,-431.82501220703125
0,2911,-431.82501220703125
0,2912,-431.8250427246094
0,2913,-431.8250427246094
0,2914,-431.8250427246094
0,2915,-431.8251037597656
0,2916,-431.82513427734375
0,2917,-431.82513427734375
0,2918,-431.82513427734375
0,2919,-431.8251647949219
0,2920,-431.8251953125
0,2921,-431.8251953125
0,2922,-431.8251953125
0,2923,-431.8251953125
0,2924,-431.8251953125
0,2925,-431.8251953125
0,2926,-431.8251953125
0,2927,-431.8251953125
0,2928,-431.8251953125
0,2929,-431.8251953125
0,2930,-431.8251953125
0,2931,-431.8251953125
0,2932,-431.8251953125
0,2933,-431.8251953125
0,2934,-431.8251953125
0,2935,-431.8251953125
0,2936,-431.8251953125
0,2937,-431.8251953125
0,2938,-431.8251953125
0,2939,-431.8251953125
0,2940,-431.82525634765625
0,2941,-431.8253479003906
0,2942,-431.8254089355469
0,2943,-431.8254089355469
0,2944,-431.8254699707031
0,2945,-431.82550048828125
0,2946,-431.8255615234375
0,2947,-431.8255615234375
0,2948,-431.8255615234375
0,2949,-431.8255615234375
0,2950,-431.8255615234375
0,2951,-431.8255615234375
0,2952,-431.8255920410156
0,2953,-431.8255920410156
0,2954,-431.82562255859375
0,2955,-431.82562255859375
0,2956,-431.8256530761719
0,2957,-431.8256530761719
0,2958,-431.82568359375
0,2959,-431.82568359375
0,2960,-431.82568359375
0,2961,-431.8257141113281
0,2962,-431.8257141113281
0,2963,-431.8257141113281
0,2964,-431.82574462890625
0,2965,-431.82574462890625
0,2966,-431.8258361816406
0,2967,-431.8258361816406
0,2968,-431.82586669921875
0,2969,-431.8258361816406
0,2970,-431.82586669921875
0,2971,-431.82586669921875
0,2972,-431.82586669921875
0,2973,-431.82586669921875
0,2974,-431.8258972167969
0,2975,-431.8258972167969
0,2976,-431.825927734375
0,2977,-431.8259582519531
0,2978,-431.8259582519531
0,2979,-431.8259582519531
0,2980,-431.82598876953125
0,2981,-431.8260498046875
0,2982,-431.8260498046875
0,2983,-431.8260498046875
0,2984,-431.8260498046875
0,2985,-431.8260803222656
0,2986,-431.82611083984375
0,2987,-431.82611083984375
0,2988,-431.82611083984375
0,2989,-431.82611083984375
0,2990,-431.82611083984375
0,2991,-431.82611083984375
0,2992,-431.82611083984375
0,2993,-431.8261413574219
0,2994,-431.826171875
0,2995,-431.826171875
0,2996,-431.826171875
0,2997,-431.8262023925781
0,2998,-431.8262634277344
0,2999,-431.8262634277344
0,3000,-431.8262939453125
0,3001,-431.8262939453125
0,3002,-431.8263244628906
0,3003,-431.8263244628906
0,3004,-431.82635498046875
0,3005,-431.82635498046875
0,3006,-431.82635498046875
0,3007,-431.82635498046875
0,3008,-431.82635498046875
0,3009,-431.8263854980469
0,3010,-431.8263854980469
0,3011,-431.8263854980469
0,3012,-431.8263854980469
0,3013,-431.826416015625
0,3014,-431.8264465332031
0,3015,-431.8264465332031
0,3016,-431.8265075683594
0,3017,-431.8265075683594
0,3018,-431.8265380859375
0,3019,-431.8265380859375
0,3020,-431.8265380859375
0,3021,-431.8265380859375
0,3022,-431.8265686035156
0,3023,-431.8265686035156
0,3024,-431.8265686035156
0,3025,-431.8265380859375
0,3026,-431.8265380859375
0,3027,-431.8265075683594
0,3028,-431.826416015625
0,3029,-431.8263854980469
0,3030,-431.82635498046875
0,3031,-431.8262634277344
0,3032,-431.8262023925781
0,3033,-431.826171875
0,3034,-431.8262634277344
0,3035,-431.82635498046875
0,3036,-431.8265380859375
0,3037,-431.8266296386719
0,3038,-431.8267517089844
0,3039,-431.8268127441406
0,3040,-431.8268127441406
0,3041,-431.8267822265625
0,3042,-431.8267517089844
0,3043,-431.82672119140625
0,3044,-431.8267517089844
0,3045,-431.8267517089844
0,3046,-431.8268127441406
0,3047,-431.8268127441406
0,3048,-431.8268737792969
0,3049,-431.82696533203125
0,3050,-431.82696533203125
0,3051,-431.82696533203125
0,3052,-431.82696533203125
0,3053,-431.82696533203125
0,3054,-431.82696533203125
0,3055,-431.82696533203125
0,3056,-431.8269958496094
0,3057,-431.8270263671875
0,3058,-431.8270263671875
0,3059,-431.8270263671875
0,3060,-431.8270263671875
0,3061,-431.8270263671875
0,3062,-431.82708740234375
0,3063,-431.8270568847656
0,3064,-431.82708740234375
0,3065,-431.82708740234375
0,3066,-431.82708740234375
0,3067,-431.8271789550781
0,3068,-431.8271789550781
0,3069,-431.82720947265625
0,3070,-431.82720947265625
0,3071,-431.8272399902344
0,3072,-431.8272399902344
0,3073,-431.8272705078125
0,3074,-431.8272705078125
0,3075,-431.8272705078125
0,3076,-431.8272705078125
0,3077,-431.8272705078125
0,3078,-431.8273010253906
0,3079,-431.8273010253906
0,3080,-431.8273010253906
0,3081,-431.82733154296875
0,3082,-431.8273620605469
0,3083,-431.8273620605469
0,3084,-431.8273620605469
0,3085,-431.8274230957031
0,3086,-431.8274230957031
0,3087,-431.82745361328125
0,3088,-431.82745361328125
0,3089,-431.8274841308594
0,3090,-431.8274841308594
0,3091,-431.8274841308594
0,3092,-431.8274841308594
0,3093,-431.8274841308594
0,3094,-431.8274841308594
0,3095,-431.8274841308594
